gen,english_name,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,votes_first,votes_top_6,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity,class_primary,class_secondary,total_offense,total_defense,overall_stat_sum,offense_ratio,aggression_index,offense_share,mechanic_stack,long_evo_chain,mechanic_complexity,legendary_or_mythical,resistance_pc1,resistance_pc2,resistance_pc3
5.0,Serperior,88.1,11.9,3.3,63.0,45.0,5120.0,75.0,75.0,95.0,75.0,95.0,113.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,67.0,2.0,5.0,0.0,0.0,0.0,0,1,150.0,190.0,528.0,0.7894736800554017,-40.0,0.2840909085528581,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
5.0,Tepig,88.1,11.9,0.5,9.9,45.0,5120.0,65.0,63.0,45.0,45.0,45.0,45.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,3.0,10.0,2.0,5.0,0.0,0.0,0.0,1,1,108.0,90.0,308.0,1.1999999866666669,18.0,0.3506493495108787,0.0,1,1.0,0,-1.5269205182211625,0.15685675139022742,-1.487200314591491
5.0,Pignite,88.1,11.9,1.0,55.5,45.0,5120.0,90.0,93.0,55.0,70.0,55.0,55.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1,9,163.0,110.0,418.0,1.4818181683471077,53.0,0.38995215217714796,0.0,1,1.0,0,-0.7608741992256998,-0.5166605755121461,-1.8893159172649296
5.0,Emboar,88.1,11.9,1.6,150.0,45.0,5120.0,110.0,123.0,65.0,100.0,65.0,65.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,2.0,20.0,2.0,5.0,0.0,0.0,0.0,1,9,223.0,130.0,528.0,1.7153846021893493,93.0,0.42234848404858244,0.0,1,1.0,0,-0.7608741992256998,-0.5166605755121461,-1.8893159172649296
5.0,Oshawott,88.1,11.9,0.5,5.9,45.0,5120.0,55.0,55.0,45.0,63.0,45.0,45.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,9.0,41.0,2.0,5.0,0.0,0.0,0.0,2,1,118.0,90.0,308.0,1.31111109654321,28.0,0.38311688187299714,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Dewott,88.1,11.9,0.8,24.5,45.0,5120.0,75.0,75.0,60.0,83.0,60.0,60.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,9.0,2.0,5.0,0.0,0.0,0.0,2,1,158.0,120.0,413.0,1.3166666556944446,38.0,0.3825665850301051,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Samurott,88.1,11.9,1.5,94.6,45.0,5120.0,95.0,100.0,85.0,108.0,70.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,9.0,37.0,2.0,5.0,0.0,0.0,0.0,2,1,208.0,155.0,528.0,1.3419354752133195,53.0,0.3939393931932966,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Patrat,50.0,50.0,0.5,11.6,255.0,3840.0,45.0,55.0,39.0,35.0,39.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,1,90.0,78.0,255.0,1.1538461390532546,12.0,0.3529411750865052,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
5.0,Watchog,50.0,50.0,1.1,27.0,255.0,5120.0,60.0,85.0,69.0,60.0,69.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,1,145.0,138.0,420.0,1.0507246300672128,7.0,0.34523809441609976,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
5.0,Lillipup,50.2,49.8,0.4,4.1,255.0,3840.0,45.0,60.0,45.0,25.0,45.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,4,1,85.0,90.0,275.0,0.9444444339506174,-5.0,0.30909090796694216,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
5.0,Herdier,50.2,49.8,0.9,14.7,120.0,3840.0,65.0,80.0,65.0,35.0,65.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,4,1,115.0,130.0,370.0,0.8846153778106509,-15.0,0.3108108099707816,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
5.0,Stoutland,50.2,49.8,1.2,61.0,45.0,3840.0,85.0,110.0,90.0,45.0,90.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,4,1,155.0,180.0,500.0,0.8611111063271605,-25.0,0.30999999938,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
5.0,Purrloin,50.2,49.8,0.4,10.1,255.0,5120.0,41.0,50.0,37.0,50.0,37.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,15,1,100.0,74.0,281.0,1.351351333089847,26.0,0.35587188485454846,0.0,1,1.0,0,0.6896075838565673,-2.55174212643199,1.3540326793022532
5.0,Liepard,50.2,49.8,1.1,37.5,90.0,5120.0,64.0,88.0,50.0,88.0,50.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,15,1,176.0,100.0,446.0,1.7599999824000003,76.0,0.3946188331959219,0.0,1,1.0,0,0.6896075838565673,-2.55174212643199,1.3540326793022532
5.0,Pansage,88.1,11.9,0.6,10.5,190.0,5120.0,50.0,53.0,48.0,53.0,48.0,64.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0,1,106.0,96.0,316.0,1.1041666551649307,10.0,0.33544303691315497,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
5.0,Simisage,88.1,11.9,1.1,30.5,75.0,5120.0,75.0,98.0,63.0,98.0,63.0,101.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0,1,196.0,126.0,498.0,1.5555555432098767,70.0,0.3935742963984452,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
5.0,Pansear,88.1,11.9,0.6,11.0,190.0,5120.0,50.0,53.0,48.0,53.0,48.0,64.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1,1,106.0,96.0,316.0,1.1041666551649307,10.0,0.33544303691315497,0.0,1,1.0,0,-1.5269205182211625,0.15685675139022742,-1.487200314591491
5.0,Simisear,88.1,11.9,1.0,28.0,75.0,5120.0,75.0,98.0,63.0,98.0,63.0,101.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1,1,196.0,126.0,498.0,1.5555555432098767,70.0,0.3935742963984452,0.0,1,1.0,0,-1.5269205182211625,0.15685675139022742,-1.487200314591491
5.0,Panpour,88.1,11.9,0.6,13.5,190.0,5120.0,50.0,53.0,48.0,53.0,48.0,64.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,2,1,106.0,96.0,316.0,1.1041666551649307,10.0,0.33544303691315497,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Simipour,88.1,11.9,1.0,29.0,75.0,5120.0,75.0,98.0,63.0,98.0,63.0,101.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2,1,196.0,126.0,498.0,1.5555555432098767,70.0,0.3935742963984452,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Munna,50.2,49.8,0.6,23.3,190.0,2560.0,76.0,25.0,45.0,67.0,55.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,10,1,92.0,100.0,292.0,0.9199999908000002,-8.0,0.31506849207168325,0.0,1,1.0,0,-0.05425320522206695,1.903387352445532,1.839341800217747
5.0,Musharna,50.2,49.8,1.1,60.5,75.0,2560.0,116.0,55.0,85.0,107.0,95.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,10,1,162.0,180.0,487.0,0.899999995,-18.0,0.3326488699534931,0.0,1,1.0,0,-0.05425320522206695,1.903387352445532,1.839341800217747
5.0,Pidove,50.2,49.8,0.3,2.1,255.0,3840.0,50.0,55.0,50.0,36.0,30.0,43.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,4,2,91.0,80.0,264.0,1.1374999857812502,11.0,0.3446969683912994,0.0,1,1.0,0,1.1383127914529372,-0.45812042334729547,-1.8889465941659602
5.0,Tranquill,50.2,49.8,0.6,15.0,120.0,3840.0,62.0,77.0,62.0,50.0,42.0,65.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,4,2,127.0,104.0,358.0,1.2211538344119823,23.0,0.35474860236103745,0.0,1,1.0,0,1.1383127914529372,-0.45812042334729547,-1.8889465941659602
5.0,Unfezant,50.2,49.8,1.2,29.0,45.0,3840.0,80.0,115.0,80.0,65.0,55.0,93.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,4,2,180.0,135.0,488.0,1.3333333234567901,45.0,0.36885245826054824,0.0,1,1.0,0,1.1383127914529372,-0.45812042334729547,-1.8889465941659602
5.0,Blitzle,50.0,50.0,0.8,29.8,190.0,5120.0,45.0,60.0,32.0,50.0,32.0,76.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,6,1,110.0,64.0,295.0,1.7187499731445317,46.0,0.37288135466819883,0.0,1,1.0,0,-0.9253386614722541,-0.37590475090154896,0.2787025587676731
5.0,Zebstrika,50.0,50.0,1.6,79.5,75.0,5120.0,75.0,100.0,63.0,80.0,63.0,116.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,6,1,180.0,126.0,497.0,1.4285714172335602,54.0,0.3621730375006579,0.0,1,1.0,0,-0.9253386614722541,-0.37590475090154896,0.2787025587676731
5.0,Roggenrola,50.2,49.8,0.4,18.0,255.0,3840.0,55.0,75.0,85.0,25.0,25.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,11,1,100.0,110.0,280.0,0.9090909008264464,-10.0,0.35714285586734695,0.0,1,1.0,0,-2.802633101167529,-1.2239580317338148,1.0031096992207982
5.0,Boldore,50.2,49.8,0.9,102.0,120.0,3840.0,70.0,105.0,105.0,50.0,40.0,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,11,1,155.0,145.0,390.0,1.0689655098692035,10.0,0.397435896416831,0.0,1,1.0,0,-2.802633101167529,-1.2239580317338148,1.0031096992207982
5.0,Gigalith,50.2,49.8,1.7,260.0,45.0,3840.0,85.0,135.0,130.0,60.0,80.0,25.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,3.0,5.0,0.0,0.0,0.0,11,1,195.0,210.0,515.0,0.9285714241496599,-15.0,0.3786407759638043,0.0,1,1.0,0,-2.802633101167529,-1.2239580317338148,1.0031096992207982
5.0,Woobat,50.2,49.8,0.4,2.1,190.0,3840.0,65.0,45.0,43.0,55.0,43.0,72.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,10,2,100.0,86.0,323.0,1.1627906841535967,14.0,0.309597522261308,0.0,1,1.0,0,0.8330016774300973,2.7649129543835924,0.051697345240044254
5.0,Swoobat,50.2,49.8,0.9,10.5,45.0,3840.0,67.0,57.0,55.0,77.0,55.0,114.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,10,2,134.0,110.0,425.0,1.2181818071074382,24.0,0.3152941169051903,0.0,1,1.0,0,0.8330016774300973,2.7649129543835924,0.051697345240044254
5.0,Drilbur,50.2,49.8,0.3,8.5,120.0,5120.0,60.0,85.0,40.0,30.0,45.0,68.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,7,1,115.0,85.0,328.0,1.3529411605536334,30.0,0.3506097550286288,0.0,1,1.0,0,-0.8536245125224751,-0.6598684827316763,1.4485083980549605
5.0,Excadrill,50.2,49.8,0.7,40.4,60.0,5120.0,110.0,135.0,60.0,50.0,65.0,88.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,0.0,15.0,3.0,3.0,0.0,0.0,0.0,7,11,185.0,125.0,508.0,1.4799999881600001,60.0,0.36417322762958027,0.0,1,1.0,0,-3.097699000679458,-0.15773146875436178,1.0983737991545597
5.0,Audino,50.2,49.8,1.1,31.0,255.0,5120.0,103.0,60.0,86.0,60.0,86.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,4,1,120.0,172.0,445.0,0.6976744145484046,-52.0,0.2696629207423305,1.0,0,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
5.0,Timburr,75.49,24.51,0.6,12.5,180.0,5120.0,75.0,80.0,55.0,25.0,35.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,9,1,105.0,90.0,305.0,1.1666666537037038,15.0,0.3442622939532384,0.0,1,1.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
5.0,Gurdurr,75.49,24.51,1.2,40.0,90.0,5120.0,85.0,105.0,85.0,40.0,50.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,9,1,145.0,135.0,405.0,1.07407406611797,10.0,0.3580246904740131,0.0,1,1.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
5.0,Conkeldurr,75.49,24.51,1.4,87.0,45.0,5120.0,105.0,140.0,95.0,55.0,65.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0,9,1,195.0,160.0,505.0,1.2187499923828127,35.0,0.38613861309675523,0.0,1,1.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
5.0,Tympole,50.2,49.8,0.5,4.5,255.0,5120.0,50.0,50.0,40.0,50.0,40.0,64.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,2,1,100.0,80.0,294.0,1.2499999843750003,20.0,0.34013605326484336,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Palpitoad,50.2,49.8,0.8,17.0,120.0,5120.0,75.0,65.0,55.0,65.0,55.0,69.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,2,6,130.0,110.0,384.0,1.1818181710743803,20.0,0.33854166578504774,0.0,1,1.0,0,-1.6123345418694968,-1.2037577266886572,1.3583798997809475
5.0,Seismitoad,50.2,49.8,1.5,62.0,45.0,5120.0,105.0,95.0,75.0,85.0,75.0,74.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,2,6,180.0,150.0,509.0,1.1999999920000002,30.0,0.35363457690838,0.0,1,1.0,0,-1.6123345418694968,-1.2037577266886572,1.3583798997809475
5.0,Throh,100.0,0.0,1.3,55.5,45.0,5120.0,120.0,100.0,85.0,30.0,85.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,9,1,130.0,170.0,465.0,0.7647058778546714,-40.0,0.2795698918718927,0.0,0,0.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
5.0,Sawk,100.0,0.0,1.4,51.0,45.0,5120.0,75.0,125.0,75.0,30.0,75.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,9,1,155.0,150.0,465.0,1.0333333264444444,5.0,0.33333333261648745,0.0,0,0.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
5.0,Sewaddle,50.0,50.0,0.3,2.5,255.0,3840.0,45.0,53.0,70.0,40.0,60.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,3,8,93.0,130.0,310.0,0.7153846098816569,-37.0,0.29999999903225805,0.0,1,1.0,0,5.62934567687397,1.9016310456030179,0.19917056162195304
5.0,Swadloon,50.0,50.0,0.5,7.3,120.0,3840.0,55.0,63.0,90.0,50.0,80.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,3,8,113.0,170.0,380.0,0.6647058784429066,-57.0,0.2973684202700831,0.0,1,1.0,0,5.62934567687397,1.9016310456030179,0.19917056162195304
5.0,Leavanny,50.0,50.0,1.2,20.5,45.0,3840.0,75.0,103.0,80.0,70.0,80.0,92.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,18.0,3.0,5.0,0.0,0.0,0.0,3,8,173.0,160.0,500.0,1.0812499932421875,13.0,0.345999999308,0.0,1,1.0,0,5.62934567687397,1.9016310456030179,0.19917056162195304
5.0,Venipede,50.2,49.8,0.4,5.3,255.0,3840.0,30.0,45.0,59.0,30.0,39.0,57.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3,0,75.0,98.0,260.0,0.7653061146397335,-23.0,0.28846153735207103,0.0,1,1.0,0,0.829637808933412,1.64744208480838,-2.096786852958441
5.0,Whirlipede,50.2,49.8,1.2,58.5,120.0,3840.0,40.0,55.0,99.0,40.0,79.0,47.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,2.0,3.0,3.0,5.0,0.0,0.0,0.0,3,0,95.0,178.0,360.0,0.5337078621701805,-83.0,0.2638888881558642,0.0,1,1.0,0,0.829637808933412,1.64744208480838,-2.096786852958441
5.0,Scolipede,50.2,49.8,2.5,200.5,45.0,5120.0,60.0,100.0,89.0,55.0,69.0,112.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,5.0,44.0,3.0,5.0,0.0,0.0,0.0,3,0,155.0,158.0,485.0,0.9810126520189073,-3.0,0.31958762820703585,0.0,1,1.0,0,0.829637808933412,1.64744208480838,-2.096786852958441
5.0,Cottonee,50.2,49.8,0.3,0.6,190.0,5120.0,40.0,27.0,60.0,37.0,50.0,66.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,7,64.0,110.0,280.0,0.5818181765289256,-46.0,0.22857142775510206,0.0,1,1.0,0,4.203815912767604,-0.03406908421866844,-0.5965166747576249
5.0,Whimsicott,50.2,49.8,0.7,6.6,75.0,5120.0,60.0,67.0,85.0,77.0,75.0,116.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,5.0,28.0,3.0,3.0,0.0,0.0,0.0,0,7,144.0,160.0,480.0,0.899999994375,-16.0,0.299999999375,0.0,1,1.0,0,4.203815912767604,-0.03406908421866844,-0.5965166747576249
5.0,Petilil,0.0,100.0,0.5,6.6,190.0,5120.0,45.0,35.0,50.0,70.0,50.0,30.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,1,105.0,100.0,280.0,1.0499999895,5.0,0.3749999986607143,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
5.0,Lilligant,0.0,100.0,1.1,16.3,75.0,5120.0,70.0,60.0,75.0,110.0,75.0,90.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,37.0,3.0,3.0,0.0,0.0,0.0,0,1,170.0,150.0,480.0,1.1333333257777778,20.0,0.35416666592881946,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
5.0,Basculin,50.2,49.8,1.0,18.0,25.0,10240.0,70.0,92.0,65.0,80.0,55.0,98.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2,1,172.0,120.0,460.0,1.433333321388889,52.0,0.3739130426654064,0.0,0,0.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
5.0,Sandile,50.2,49.8,0.7,15.2,180.0,5120.0,50.0,72.0,35.0,35.0,35.0,65.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,7,3,107.0,70.0,292.0,1.5285714067346943,37.0,0.3664383549094577,0.0,1,1.0,0,-0.11017375546410377,-2.9969422239902572,2.88409882493872
5.0,Krokorok,50.2,49.8,1.0,33.4,90.0,5120.0,60.0,82.0,45.0,45.0,45.0,74.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,7,3,127.0,90.0,351.0,1.411111095432099,37.0,0.361823360792526,0.0,1,1.0,0,-0.11017375546410377,-2.9969422239902572,2.88409882493872
5.0,Krookodile,50.2,49.8,1.5,96.3,45.0,5120.0,95.0,117.0,80.0,65.0,70.0,92.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,10.0,56.0,3.0,5.0,0.0,0.0,0.0,7,3,182.0,150.0,519.0,1.2133333252444445,32.0,0.3506743731200879,0.0,1,1.0,0,-0.11017375546410377,-2.9969422239902572,2.88409882493872
